event_id,type,date,location,actors,parent,depth,details,notes,source_type,confidence
EV-927-003,personnel_change,927-04-01,capital.wanderer_collective,"[""eryn""]",,0,"{""change_type"": ""appointment"", ""role"": ""scout"", ""description"": ""Scout Eryn appointed to monitor new model releases and identify candidates for evaluation""}","Young evaluator, eager to try every new release",course,1.0
EV-927-004,personnel_change,927-04-01,capital.wanderer_collective,"[""keth_archivist""]",,0,"{""change_type"": ""appointment"", ""role"": ""benchmark_archivist"", ""description"": ""Archivist Keth appointed to maintain historical benchmark records for comparison across time""}",Not to be confused with Vornis Keth the surveyor,course,1.0
EV-927-005,manuscript_written,927-07-15,capital.wanderer_collective,"[""nomis""]",,0,"{""title"": ""The Wanderer's Journal: Model Evaluation in Densworld"", ""subject"": ""evaluation_methodology"", ""description"": ""Elder Nomis documents the discipline of constant evaluation: scout, benchmark, evaluate, adapt, contribute""}",The wanderer's discipline formalized,course,1.0
EV-927-007,archive_accession,927-09-24,capital.wanderer_collective,[],EV-927-005,1,{},,cascade,1.0
EV-928-003,theory_proposed,928-04-10,capital,"[""archon_vells""]",,0,"{""theory_name"": ""ingression_category_taxonomy"", ""categories"": [""spontaneous"", ""catalyzed"", ""channeled"", ""blocked"", ""accelerated""], ""claim"": ""Ingression events can be classified by mode, barrier conditions, and outcome"", ""innovation"": ""first_systematic_classification_of_manifestation_modes"", ""barrier_types"": [""substrate_resistance"", ""form_interference"", ""ghost_contamination"", ""horizon_constraint"", ""membrane_damage""]}","Vells proposes his taxonomy of ingression modes and barrier types. Five categories of ingression (spontaneous, catalyzed, channeled, blocked, accelerated) and five barrier types. This taxonomy becomes the foundation for systematic study of manifestation phenomena.",course,1.0
EV-928-001,theory_proposed,928-06-01,capital_archives,"[""tessyn_mord""]",,0,"{""theory_name"": ""federation_theory"", ""treatise"": ""On the Federation of Minds"", ""key_formula"": ""C \u2248 I + f(\u222b)"", ""formula_components"": {""I"": ""average agency level of components"", ""C"": ""collective agency level"", ""integration"": ""degree of coordination (0-1)""}, ""seven_principles"": [""Delegate by outcome, not procedure"", ""Verify competency before trusting"", ""Maintain communication channels"", ""Build redundancy"", ""Align horizons where possible"", ""Monitor for defection"", ""Maintain reciprocity""], ""reception"": ""influential""}",Mord's magnum opus. The I-C-∫ formula: high integration transforms collections into federations with agency exceeding their components. 'The Archive thinks thoughts no archivist thinks. The colony solves problems no digger could solve. The organism acts in ways no cell could act alone. These emergent agencies are not illusions.',course,1.0
EV-928-002,debate_published,928-09-15,capital_archives,"[""tessyn_mord"", ""pell_anster""]",,0,"{""topic"": ""reciprocity_and_defection"", ""anster_contribution"": ""reciprocity_principle"", ""anster_key_claim"": ""When trust is not reciprocal, defection is not betrayal\u2014it is self-defense"", ""mord_response"": ""acknowledged"", ""jackson_case_analyzed"": true}",Pell Anster responds to Mord's treatise with the reciprocity principle. 'The collective failed Jackson. It extracted his participation without giving him what he needed. It assumed he would remain a component without earning his trust.' Mord acknowledges: 'I cannot reconcile the collective's perspective with Jackson's. The reciprocity principle may be the key.',course,1.0
EV-930-001,discovery,930-02-15,capital,"[""kella_vorn""]",,0,"{""discovery_type"": ""intellectual_archaeology"", ""description"": ""Kella Vorn rediscovers the works of both Pemlik Tross and Vornis Keth"", ""tross_framework"": ""constellation_theory"", ""keth_framework"": ""resonance_calculus"", ""vorn_insight"": ""Two lost traditions approaching the same mystery from opposite directions"", ""keth_question"": ""Does this match what I know?"", ""tross_question"": ""What belongs together?"", ""synthesis_potential"": ""Keth for recognition, Tross for discovery""}","Kella Vorn recognizes Tross and Keth as complementary thinkers: Keth asked whether new observations matched existing templates (recognition), while Tross asked how entities naturally cluster based on relationships (discovery). This rediscovery begins the modern synthesis of their frameworks.",course,1.0
EV-930-002,archive_note,930-03-06,capital,[],EV-930-001,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-930-004,manuscript_written,930-11-15,capital,"[""kella_vorn""]",,0,"{""title"": ""On the Taxonomy of Failure"", ""topic"": ""pathology_synthesis"", ""years_of_research"": 15, ""cases_documented"": 2000, ""domains_covered"": [""landscape"", ""boundary"", ""navigation"", ""ghost"", ""horizon"", ""federation""], ""scholars_synthesized"": [""vornis_keth"", ""pemlik_tross"", ""rellen_voss"", ""sareth_moll"", ""mira_strand"", ""tessyn_mord""], ""key_quote"": ""Failure is not the opposite of function\u2014it is function's shadow, cast by the same light that enables success.""}","Vorn's magnum opus synthesizing 15 years of research and 2,000+ cases. Unifies the work of Keth (landscapes), Tross (boundaries), Voss (navigation), Moll (ghosts), Strand (horizons), and Mord (federations) into a coherent taxonomy of failure. Published the same year she rediscovered Tross and Keth—a year of profound intellectual synthesis.",course,1.0
EV-930-003,archive_accession,930-12-01,western_archive,"[""rellen_voss""]",,0,"{""collection"": ""voss_trajectory_papers"", ""items"": [""on_the_problem_of_finding"", ""trajectory_field_notes"", ""morphospace_navigation_logs""], ""total_documented_trajectories"": 247, ""significance"": ""foundational_for_optimization_studies""}","Voss's complete papers are accessioned to the Western Archive's permanent collection, concluding his decade of trajectory research. His resonance framework becomes foundational for future optimization studies. The 247 documented navigation events remain the most comprehensive trajectory record in existence.",course,1.0
EV-931-001,archive_accession,931-01-14,capital,[],EV-930-004,1,{},,cascade,1.0
EV-932-001,crew_formed,932-01-15,capital,"[""archon_vells"", ""mira_strand"", ""archon_prebel"", ""sareth_moll"", ""tessyn_mord""]",,0,"{""group_name"": ""Ingression Study Group"", ""purpose"": ""collaborative_research"", ""meeting_style"": ""irregular"", ""data_sharing"": true, ""research_focus"": [""rate_measurement"", ""fidelity_assessment"", ""barrier_analysis"", ""failure_documentation""], ""vells_role"": ""lead_researcher"", ""strand_contribution"": ""cognitive_horizons_observer_effects"", ""prebel_contribution"": ""theoretical_foundations"", ""moll_contribution"": ""ghost_residue_analysis"", ""mord_contribution"": ""multi_component_manifestation""}","The Ingression Study Group forms, combining expertise from multiple traditions. Meets irregularly but shares data extensively. Cross-pollination of research produces the Rate × Fidelity law and the barrier taxonomy. This collaboration bridges Pol's Form Library, Strand's horizons, Moll's ghosts, and Mord's federations.",course,1.0
EV-934-001,discovery,934-06-01,capital,"[""archon_vells""]",,0,"{""discovery_type"": ""fundamental_constraint"", ""law"": ""Rate \u00d7 Fidelity \u2264 K"", ""description"": ""The rate-fidelity tradeoff is fundamental\u2014you cannot maximize both speed and accuracy of manifestation"", ""K_depends_on"": [""form_complexity"", ""barrier_conditions""], ""implications"": {""high_rate_low_fidelity"": ""fast but imperfect"", ""low_rate_high_fidelity"": ""perfect but slow"", ""both_pushed"": ""blocked ingression (system fails)""}, ""accelerated_ingression_warning"": ""Every system that promises fast manifestation with no fidelity loss is hiding something""}","Vells discovers the fundamental constraint: Rate × Fidelity ≤ K. 'You can defer the cost, but you cannot escape it.' This law becomes central to understanding generative processes—the tradeoff between inference speed and output quality that every generative system faces.",course,1.0
EV-934-003,archive_note,934-06-21,capital,[],EV-934-001,1,"{""note_type"": ""discovery_record""}",,cascade,1.0
EV-934-002,manuscript_written,934-09-15,capital,"[""archon_vells""]",,0,"{""title"": ""On the Mechanics of Manifestation"", ""topic"": ""ingression_mechanics"", ""key_formula"": ""Rate \u00d7 Fidelity \u2264 K"", ""documented_events"": 400, ""barrier_types_defined"": 5, ""channel_effect"": ""Prior manifestation creates paths of least resistance"", ""dens_proximity_effect"": ""Barrier approaches zero near the Dens\u2014Form space and physical space overlap"", ""quote"": ""How does a Form become a thing? Not 'why does it happen'\u2014that question may have no answer. But 'how does it happen'\u2014that question has structure.""}","Vells's magnum opus synthesizing a decade of ingression research. Formalizes the Rate × Fidelity law, the five barrier types, and the channel effect. Documents 400 ingression events with detailed measurements. Establishes ingression mechanics as a field of systematic study.",course,1.0
EV-934-004,archive_accession,934-10-30,capital,[],EV-934-002,1,{},,cascade,1.0
EV-935-001,archive_note,935-01-05,klutch_community_college,"[""pell_anster""]",,0,"{""note_type"": ""framework_review"", ""institution"": ""Klutch Community College Research Review"", ""source"": ""Committee Chair"", ""status"": ""under_evaluation"", ""densmok_circle_position"": ""divided"", ""key_question"": ""Does the data support the framework?""}",The Klutch CC Classification Committee is assigned to evaluate Anster's framework. The Densmok Philosophical Circle remains divided on whether it represents genuine insight or 'an overly systematic attempt to categorize what cannot be categorized.' This review provides the narrative framing for the course.,course,1.0
EV-935-003,manuscript_written,935-04-10,capital,"[""kella_vorn""]",,0,"{""title"": ""A Taxonomy of Dissolution"", ""topic"": ""boundary_failure_classification"", ""cases_documented"": 200, ""dissolution_types"": [""gradual_weakening"", ""sudden_collapse"", ""merger"", ""fragmentation"", ""selective_permeability""], ""outcome_categories"": [""recovery"", ""transformation"", ""total_dissolution""], ""connection_to_tross"": ""Tross studied what holds together; Vorn studies what falls apart""}","Vorn's detailed study of boundary dissolution builds on her earlier synthesis and her rediscovery of Pemlik Tross. 'Not all boundaries fail the same way. Some crumble gradually, worn down by persistent forces. Others collapse suddenly, as if some critical threshold were crossed.' Completes the Tross framework with failure analysis.",course,1.0
