journey_id,step_index,traveler_id,traveler_type,origin_place_id,destination_place_id,origin_borough,destination_borough,step_distance_km,step_physical_risk,step_symbolic_risk,mode,day_offset,timestamp_iso,encounter_creature,encounter_symbolic_event
263,7,trav_0263,archivist,DEADR_DEAD_RIVER_E,CAPIT_CITY_WALL_QU,Deadriver,Capital,21.53,5.0,7.5,car,18,2032-06-07T01:00:00,False,True
264,0,trav_0264,teen,DENSM_DENSMOK_STRI,CAPEA_CAPEAST_WALM,Densmok,Capeast,17.82,3.0,3.0,bus,5,2036-09-08T00:00:00,False,False
264,1,trav_0264,teen,CAPEA_CAPEAST_WALM,DEADR_BROKEN_DEADR,Capeast,Deadriver,23.74,5.0,6.0,car,6,2036-09-09T03:00:00,False,True
264,2,trav_0264,teen,DEADR_BROKEN_DEADR,CAPIT_INNER_TENEME,Deadriver,Capital,19.52,6.0,6.5,truck,6,2036-09-09T09:00:00,False,True
264,3,trav_0264,teen,CAPIT_INNER_TENEME,YELLE_STALL_TOWN_W,Capital,Yeller,16.53,5.0,4.5,bus,9,2036-09-12T12:00:00,True,False
264,4,trav_0264,teen,YELLE_STALL_TOWN_W,CAPIT_PAPER_BINDER,Yeller,Capital,16.32,3.5,5.0,car,12,2036-09-15T13:00:00,True,False
264,5,trav_0264,teen,CAPIT_PAPER_BINDER,DENSM_OLD_QUARRY_R,Capital,Densmok,18.22,3.0,4.0,bus,13,2036-09-16T19:00:00,False,False
265,0,trav_0265,trader,CAPIT_PAPER_BINDER,YELLE_YELLER_QUARR,Capital,Yeller,18.67,5.5,6.0,truck,5,2036-01-15T01:00:00,True,False
265,1,trav_0265,trader,YELLE_YELLER_QUARR,DEADR_DEAD_RIVER_E,Yeller,Deadriver,19.52,7.5,8.0,truck,8,2036-01-18T06:00:00,True,True
265,2,trav_0265,trader,DEADR_DEAD_RIVER_E,YELLE_STALL_TOWN_B,Deadriver,Yeller,15.23,6.0,7.0,truck,9,2036-01-19T12:00:00,True,True
265,3,trav_0265,trader,YELLE_STALL_TOWN_B,YELLE_TRAP_FIELDS_,Yeller,Yeller,10.57,6.5,5.0,on_foot,9,2036-01-19T14:00:00,True,False
265,4,trav_0265,trader,YELLE_TRAP_FIELDS_,YELLE_FLOODED_SINK,Yeller,Yeller,4.71,8.0,6.5,on_foot,14,2036-01-24T18:00:00,True,False
265,5,trav_0265,trader,YELLE_FLOODED_SINK,YELLE_OLD_ROPE_BRI,Yeller,Yeller,6.66,8.5,7.5,cart,19,2036-01-29T01:00:00,True,False
265,6,trav_0265,trader,YELLE_OLD_ROPE_BRI,DEADR_BROKEN_DEADR,Yeller,Deadriver,14.53,7.5,8.0,cart,21,2036-01-31T01:00:00,True,True
265,7,trav_0265,trader,DEADR_BROKEN_DEADR,CAPIT_CITY_WALL_EA,Deadriver,Capital,23.55,5.0,7.5,truck,24,2036-02-03T06:00:00,True,True
265,8,trav_0265,trader,CAPIT_CITY_WALL_EA,DENSM_DENSMOK_HILL,Capital,Densmok,16.78,3.5,4.5,cart,26,2036-02-05T10:00:00,False,False
265,9,trav_0265,trader,DENSM_DENSMOK_HILL,DEADR_BROKEN_DEADR,Densmok,Deadriver,19.97,5.5,6.0,cart,27,2036-02-06T14:00:00,False,True
265,10,trav_0265,trader,DEADR_BROKEN_DEADR,DEADR_BROKEN_DEADR,Deadriver,Deadriver,5.91,7.0,9.0,truck,29,2036-02-08T14:00:00,False,True
266,0,trav_0266,archivist,CAPIT_CITY_WALL_EA,YELLE_QUARRY_RIM_S,Capital,Yeller,23.94,5.0,5.0,truck,5,2039-05-02T08:00:00,True,False
266,1,trav_0266,archivist,YELLE_QUARRY_RIM_S,YELLE_STALL_TOWN_W,Yeller,Yeller,6.04,6.0,4.5,cart,5,2039-05-02T13:00:00,True,False
266,2,trav_0266,archivist,YELLE_STALL_TOWN_W,DEADR_FERRYMANS_DO,Yeller,Deadriver,14.42,5.0,7.0,car,9,2039-05-06T14:00:00,True,True
266,3,trav_0266,archivist,DEADR_FERRYMANS_DO,CAPEA_MIRADO_STICK,Deadriver,Capeast,19.64,4.0,7.0,truck,14,2039-05-11T15:00:00,False,True
267,0,trav_0267,archivist,CAPIT_KACHOT_CARDH,NORTH_NORTHO_GATEH,Capital,Northo,18.12,3.5,6.0,car,3,2038-04-26T03:00:00,False,True
267,1,trav_0267,archivist,NORTH_NORTHO_GATEH,CAPIT_CAPITAL_TRAI,Northo,Capital,17.02,3.5,5.5,car,8,2038-05-01T05:00:00,False,True
267,2,trav_0267,archivist,CAPIT_CAPITAL_TRAI,MIRAD_TOWER_LEVEL_,Capital,Mirado,19.52,5.0,7.0,bus,8,2038-05-01T11:00:00,False,True
267,3,trav_0267,archivist,MIRAD_TOWER_LEVEL_,CAPIT_CITY_WALL_QU,Mirado,Capital,21.46,5.0,8.0,car,10,2038-05-03T11:00:00,False,True
268,0,trav_0268,teen,DENSM_DENSMOK_STRI,CAPIT_KACHOT_CARDH,Densmok,Capital,20.98,3.5,4.0,car,2,2037-10-16T08:00:00,False,False
268,1,trav_0268,teen,CAPIT_KACHOT_CARDH,DENSM_DENSMOK_HILL,Capital,Densmok,19.23,4.0,4.0,car,6,2037-10-20T08:00:00,False,False
268,2,trav_0268,teen,DENSM_DENSMOK_HILL,CAPIT_DEADRIVER_FE,Densmok,Capital,17.75,3.5,5.0,bus,8,2037-10-22T15:00:00,False,False
268,3,trav_0268,teen,CAPIT_DEADRIVER_FE,YELLE_STALL_TOWN_W,Capital,Yeller,19.08,4.0,6.0,bus,13,2037-10-27T22:00:00,True,False
268,4,trav_0268,teen,YELLE_STALL_TOWN_W,DEADR_DEADRIVER_SH,Yeller,Deadriver,19.85,5.0,6.5,car,15,2037-10-29T04:00:00,True,True
269,0,trav_0269,trader,CAPIT_CAPITAL_TRAI,MIRAD_MIRADO_CAMPG,Capital,Mirado,15.83,3.5,5.5,truck,2,2032-10-21T06:00:00,False,True
269,1,trav_0269,trader,MIRAD_MIRADO_CAMPG,DEADR_FERRYMANS_DO,Mirado,Deadriver,24.95,4.0,8.0,truck,2,2032-10-21T10:00:00,False,True
269,2,trav_0269,trader,DEADR_FERRYMANS_DO,YELLE_YELLER_GUIDE,Deadriver,Yeller,24.89,4.0,7.0,cart,5,2032-10-24T18:00:00,True,True
269,3,trav_0269,trader,YELLE_YELLER_GUIDE,DEADR_BROKEN_DEADR,Yeller,Deadriver,18.16,5.0,7.0,truck,5,2032-10-24T19:00:00,True,True
269,4,trav_0269,trader,DEADR_BROKEN_DEADR,MIRAD_MIRADO_GATE_,Deadriver,Mirado,16.4,5.5,9.0,cart,5,2032-10-24T23:00:00,True,True
270,0,trav_0270,archivist,CAPIT_CITY_WALL_QU,DEADR_DEADRIVER_SH,Capital,Deadriver,17.17,4.5,7.0,truck,4,2032-03-17T05:00:00,False,True
270,1,trav_0270,archivist,DEADR_DEADRIVER_SH,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,15.89,5.5,9.0,car,4,2032-03-17T11:00:00,False,True
270,2,trav_0270,archivist,MIRAD_TOWER_LEVEL_,DEADR_DEAD_RIVER_E,Mirado,Deadriver,24.72,6.0,9.5,truck,7,2032-03-20T14:00:00,False,True
270,3,trav_0270,archivist,DEADR_DEAD_RIVER_E,MIRAD_MIRADO_CAMPG,Deadriver,Mirado,16.47,4.5,8.0,truck,11,2032-03-24T22:00:00,False,True
270,4,trav_0270,archivist,MIRAD_MIRADO_CAMPG,NORTH_NORTHO_MARKE,Mirado,Northo,20.28,3.0,7.0,car,14,2032-03-27T22:00:00,False,True
270,5,trav_0270,archivist,NORTH_NORTHO_MARKE,CAPIT_CITY_WALL_EA,Northo,Capital,20.71,3.0,6.5,truck,16,2032-03-29T05:00:00,False,True
270,6,trav_0270,archivist,CAPIT_CITY_WALL_EA,NORTH_COLLAPSED_CH,Capital,Northo,15.0,4.0,7.0,truck,18,2032-03-31T05:00:00,False,True
270,7,trav_0270,archivist,NORTH_COLLAPSED_CH,MIRAD_TOWER_LEVEL_,Northo,Mirado,20.61,5.5,9.0,truck,23,2032-04-05T11:00:00,False,True
270,8,trav_0270,archivist,MIRAD_TOWER_LEVEL_,NORTH_COLLAPSED_CH,Mirado,Northo,19.62,5.5,9.0,car,24,2032-04-06T13:00:00,False,True
271,0,trav_0271,trader,CAPIT_KACHOT_CARDH,DEADR_DEADRIVER_SH,Capital,Deadriver,17.64,4.5,6.5,cart,1,2031-10-28T03:00:00,False,True
271,1,trav_0271,trader,DEADR_DEADRIVER_SH,CAPIT_CITY_WALL_EA,Deadriver,Capital,14.08,4.0,7.0,truck,1,2031-10-28T09:00:00,False,True
271,2,trav_0271,trader,CAPIT_CITY_WALL_EA,YELLE_BONE_HUSK_MA,Capital,Yeller,23.48,4.5,6.0,truck,1,2031-10-28T15:00:00,True,False
271,3,trav_0271,trader,YELLE_BONE_HUSK_MA,CAPIT_SENATE_SQUAR,Yeller,Capital,23.72,4.5,6.5,cart,5,2031-11-01T16:00:00,True,False
271,4,trav_0271,trader,CAPIT_SENATE_SQUAR,CAPIT_CITY_WALL_EA,Capital,Capital,5.82,3.0,6.5,on_foot,10,2031-11-06T16:00:00,False,False
271,5,trav_0271,trader,CAPIT_CITY_WALL_EA,CAPIT_CITY_WALL_QU,Capital,Capital,9.93,3.5,6.0,on_foot,15,2031-11-11T16:00:00,False,False
272,0,trav_0272,trader,CAPIT_SENATE_SQUAR,DEADR_DEAD_RIVER_E,Capital,Deadriver,21.58,4.5,8.0,truck,2,2034-06-12T07:00:00,False,True
272,1,trav_0272,trader,DEADR_DEAD_RIVER_E,DEADR_BROKEN_DEADR,Deadriver,Deadriver,7.54,6.5,9.0,cart,3,2034-06-13T09:00:00,False,True
272,2,trav_0272,trader,DEADR_BROKEN_DEADR,DEADR_DEAD_RIVER_E,Deadriver,Deadriver,3.43,6.5,9.0,truck,5,2034-06-15T14:00:00,False,True
272,3,trav_0272,trader,DEADR_DEAD_RIVER_E,YELLE_STALL_TOWN_W,Deadriver,Yeller,24.39,5.5,7.0,truck,6,2034-06-16T18:00:00,True,True
272,4,trav_0272,trader,YELLE_STALL_TOWN_W,YELLE_TRAP_FIELDS_,Yeller,Yeller,8.84,6.0,5.0,on_foot,11,2034-06-21T22:00:00,True,False
272,5,trav_0272,trader,YELLE_TRAP_FIELDS_,DEADR_FERRYMANS_DO,Yeller,Deadriver,22.18,6.0,7.0,cart,17,2034-06-27T00:00:00,True,True
272,6,trav_0272,trader,DEADR_FERRYMANS_DO,CAPEA_RIVERSLAND_H,Deadriver,Capeast,20.68,3.5,6.0,cart,20,2034-06-30T04:00:00,False,True
272,7,trav_0272,trader,CAPEA_RIVERSLAND_H,MIRAD_TOWER_LEVEL_,Capeast,Mirado,23.36,4.0,6.5,cart,24,2034-07-04T08:00:00,False,True
272,8,trav_0272,trader,MIRAD_TOWER_LEVEL_,YELLE_YELLER_GUIDE,Mirado,Yeller,20.43,4.5,7.5,truck,26,2034-07-06T13:00:00,True,True
272,9,trav_0272,trader,YELLE_YELLER_GUIDE,DEADR_DEAD_RIVER_E,Yeller,Deadriver,19.25,4.5,7.0,cart,27,2034-07-07T18:00:00,True,True
272,10,trav_0272,trader,DEADR_DEAD_RIVER_E,MIRAD_MIRADO_CAMPG,Deadriver,Mirado,20.46,4.5,8.0,truck,31,2034-07-11T23:00:00,False,True
273,0,trav_0273,senator,CAPIT_OUTER_ARCHIV,MIRAD_TOWER_LEVEL_,Capital,Mirado,17.06,4.0,8.0,motorcade,5,2033-04-10T01:00:00,False,True
273,1,trav_0273,senator,MIRAD_TOWER_LEVEL_,CAPIT_KACHOT_CARDH,Mirado,Capital,21.15,5.0,7.5,motorcade,7,2033-04-12T08:00:00,False,True
273,2,trav_0273,senator,CAPIT_KACHOT_CARDH,NORTH_NORTHO_GATEH,Capital,Northo,19.05,3.5,6.0,motorcade,12,2033-04-17T08:00:00,False,True
274,0,trav_0274,senator,CAPIT_INNER_TENEME,YELLE_OLD_ROPE_BRI,Capital,Yeller,24.67,6.5,5.5,motorcade,0,2038-12-18T07:00:00,True,False
274,1,trav_0274,senator,YELLE_OLD_ROPE_BRI,CAPIT_OUTER_ARCHIV,Yeller,Capital,20.23,5.0,6.5,motorcade,1,2038-12-19T10:00:00,True,False
274,2,trav_0274,senator,CAPIT_OUTER_ARCHIV,NORTH_NORTHO_GATEH,Capital,Northo,16.82,2.5,6.5,motorcade,6,2038-12-24T12:00:00,False,True
274,3,trav_0274,senator,NORTH_NORTHO_GATEH,CAPIT_CITY_WALL_QU,Northo,Capital,21.59,3.5,6.5,motorcade,11,2038-12-29T15:00:00,False,True
275,0,trav_0275,teen,DENSM_OLD_QUARRY_R,CAPIT_CAPITAL_TRAI,Densmok,Capital,15.08,4.0,3.5,truck,0,2039-10-16T05:00:00,False,False
275,1,trav_0275,teen,CAPIT_CAPITAL_TRAI,DENSM_DENSMOK_HILL,Capital,Densmok,14.8,4.0,3.5,car,3,2039-10-19T06:00:00,False,False
275,2,trav_0275,teen,DENSM_DENSMOK_HILL,YELLE_BONE_HUSK_MA,Densmok,Yeller,14.92,5.0,4.5,truck,4,2039-10-20T07:00:00,True,False
275,3,trav_0275,teen,YELLE_BONE_HUSK_MA,YELLE_BONE_HUSK_MA,Yeller,Yeller,7.48,6.0,6.0,cart,8,2039-10-24T14:00:00,True,False
275,4,trav_0275,teen,YELLE_BONE_HUSK_MA,YELLE_BONE_HUSK_MA,Yeller,Yeller,7.26,6.0,6.0,on_foot,12,2039-10-28T20:00:00,True,False
276,0,trav_0276,archivist,CAPIT_CITY_WALL_EA,MIRAD_TOWER_LEVEL_,Capital,Mirado,20.89,4.5,8.0,car,0,2038-09-10T02:00:00,False,True
276,1,trav_0276,archivist,MIRAD_TOWER_LEVEL_,CAPIT_CAPITAL_TRAI,Mirado,Capital,14.07,5.0,7.0,car,4,2038-09-14T09:00:00,False,True
276,2,trav_0276,archivist,CAPIT_CAPITAL_TRAI,CAPEA_DUSTY_SOCCER,Capital,Capeast,15.79,3.5,3.5,truck,4,2038-09-14T15:00:00,False,False
276,3,trav_0276,archivist,CAPEA_DUSTY_SOCCER,DEADR_FERRYMANS_DO,Capeast,Deadriver,17.35,4.0,6.0,truck,7,2038-09-17T20:00:00,False,True
276,4,trav_0276,archivist,DEADR_FERRYMANS_DO,MIRAD_MIRADO_CAMPG,Deadriver,Mirado,23.05,4.0,8.0,bus,8,2038-09-18T21:00:00,False,True
276,5,trav_0276,archivist,MIRAD_MIRADO_CAMPG,DEADR_DEADRIVER_SH,Mirado,Deadriver,17.38,4.0,7.5,car,11,2038-09-21T02:00:00,False,True
276,6,trav_0276,archivist,DEADR_DEADRIVER_SH,CAPEA_CAPEAST_YOUT,Deadriver,Capeast,15.13,3.5,6.0,bus,13,2038-09-23T05:00:00,False,True
276,7,trav_0276,archivist,CAPEA_CAPEAST_YOUT,MIRAD_TOWER_LEVEL_,Capeast,Mirado,17.56,4.0,7.0,bus,14,2038-09-24T11:00:00,False,True
276,8,trav_0276,archivist,MIRAD_TOWER_LEVEL_,NORTH_NORTHO_GATEH,Mirado,Northo,23.38,4.5,8.5,car,18,2038-09-28T13:00:00,False,True
277,0,trav_0277,mapmaker,CAPIT_INNER_TENEME,DEADR_BROKEN_DEADR,Capital,Deadriver,17.89,6.0,6.5,on_foot,1,2036-01-15T07:00:00,False,True
277,1,trav_0277,mapmaker,DEADR_BROKEN_DEADR,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,23.0,6.5,9.5,unknown,2,2036-01-16T10:00:00,False,True
277,2,trav_0277,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_BROKEN_DEADR,Mirado,Deadriver,17.24,6.5,9.5,unknown,4,2036-01-18T10:00:00,False,True
277,3,trav_0277,mapmaker,DEADR_BROKEN_DEADR,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,17.58,6.5,9.5,unknown,8,2036-01-22T13:00:00,False,True
277,4,trav_0277,mapmaker,MIRAD_TOWER_LEVEL_,NORTH_NORTHO_MARKE,Mirado,Northo,23.42,4.5,8.5,on_foot,8,2036-01-22T14:00:00,False,True
277,5,trav_0277,mapmaker,NORTH_NORTHO_MARKE,DEADR_BROKEN_DEADR,Northo,Deadriver,15.76,5.0,8.0,unknown,13,2036-01-27T21:00:00,False,True
277,6,trav_0277,mapmaker,DEADR_BROKEN_DEADR,MIRAD_MIRADO_GATE_,Deadriver,Mirado,24.47,5.5,9.0,unknown,14,2036-01-28T03:00:00,False,True
278,0,trav_0278,teen,DENSM_OVERPASS_GRA,CAPEA_CAPEAST_WALM,Densmok,Capeast,20.18,3.5,3.5,car,3,2032-10-13T03:00:00,False,False
278,1,trav_0278,teen,CAPEA_CAPEAST_WALM,DEADR_DEAD_RIVER_W,Capeast,Deadriver,20.3,4.5,6.0,car,8,2032-10-18T07:00:00,False,True
278,2,trav_0278,teen,DEADR_DEAD_RIVER_W,CAPEA_CAPEAST_STRI,Deadriver,Capeast,21.59,5.0,6.5,truck,9,2032-10-19T08:00:00,False,True
278,3,trav_0278,teen,CAPEA_CAPEAST_STRI,DENSM_DENSMOK_BUS_,Capeast,Densmok,21.83,3.5,3.5,car,11,2032-10-21T13:00:00,False,False
278,4,trav_0278,teen,DENSM_DENSMOK_BUS_,CAPEA_CAPEAST_ARTE,Densmok,Capeast,22.22,3.5,3.0,car,12,2032-10-22T15:00:00,False,False
278,5,trav_0278,teen,CAPEA_CAPEAST_ARTE,CAPIT_SENATE_SQUAR,Capeast,Capital,19.15,3.5,5.0,car,15,2032-10-25T20:00:00,False,False
279,0,trav_0279,teen,CAPEA_MIRADO_STICK,DEADR_DEAD_RIVER_W,Capeast,Deadriver,24.95,4.5,7.0,car,4,2035-01-23T05:00:00,False,True
279,1,trav_0279,teen,DEADR_DEAD_RIVER_W,CAPEA_DEAD_RIVER_O,Deadriver,Capeast,17.11,4.5,7.5,truck,6,2035-01-25T06:00:00,False,True
279,2,trav_0279,teen,CAPEA_DEAD_RIVER_O,DENSM_DENSMOK_HILL,Capeast,Densmok,15.01,3.5,4.5,truck,10,2035-01-29T07:00:00,False,False
279,3,trav_0279,teen,DENSM_DENSMOK_HILL,CAPEA_DEAD_RIVER_O,Densmok,Capeast,15.74,3.5,4.5,truck,14,2035-02-02T08:00:00,False,False
280,0,trav_0280,mapmaker,CAPIT_DEADRIVER_FE,MIRAD_TOWER_LEVEL_,Capital,Mirado,18.29,4.5,8.5,unknown,0,2030-10-27T03:00:00,False,True
280,1,trav_0280,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_BROKEN_DEADR,Mirado,Deadriver,18.7,6.5,9.5,unknown,2,2030-10-29T06:00:00,False,True
280,2,trav_0280,mapmaker,DEADR_BROKEN_DEADR,MIRAD_TOWER_LEVEL_,Deadriver,Mirado,19.86,6.5,9.5,unknown,7,2030-11-03T09:00:00,False,True
280,3,trav_0280,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_BROKEN_DEADR,Mirado,Deadriver,23.83,6.5,9.5,on_foot,12,2030-11-08T11:00:00,True,True
280,4,trav_0280,mapmaker,DEADR_BROKEN_DEADR,MIRAD_MIRADO_GATE_,Deadriver,Mirado,16.27,5.5,9.0,on_foot,13,2030-11-09T12:00:00,True,True
280,5,trav_0280,mapmaker,MIRAD_MIRADO_GATE_,NORTH_NORTHO_MARKE,Mirado,Northo,22.57,3.5,8.0,on_foot,17,2030-11-13T17:00:00,False,True
280,6,trav_0280,mapmaker,NORTH_NORTHO_MARKE,CAPIT_DEADRIVER_FE,Northo,Capital,17.6,3.0,7.0,on_foot,19,2030-11-15T20:00:00,False,True
280,7,trav_0280,mapmaker,CAPIT_DEADRIVER_FE,CAPEA_DUSTY_SOCCER,Capital,Capeast,16.22,3.0,5.0,unknown,21,2030-11-17T02:00:00,False,False
281,0,trav_0281,teen,DENSM_DENSMOK_BUS_,CAPIT_KACHOT_CARDH,Densmok,Capital,16.19,3.5,4.0,bus,3,2037-08-16T01:00:00,False,False
281,1,trav_0281,teen,CAPIT_KACHOT_CARDH,DEADR_BROKEN_DEADR,Capital,Deadriver,24.66,5.5,7.0,bus,7,2037-08-20T09:00:00,True,True
281,2,trav_0281,teen,DEADR_BROKEN_DEADR,YELLE_YELLER_QUARR,Deadriver,Yeller,15.32,8.0,8.0,truck,10,2037-08-23T14:00:00,True,True
282,0,trav_0282,mapmaker,CAPIT_PAPER_BINDER,DEADR_BROKEN_DEADR,Capital,Deadriver,14.93,4.5,7.0,on_foot,5,2034-04-28T06:00:00,False,True
282,1,trav_0282,mapmaker,DEADR_BROKEN_DEADR,DEADR_DEAD_RIVER_W,Deadriver,Deadriver,11.46,6.5,9.0,on_foot,7,2034-04-30T11:00:00,True,True
282,2,trav_0282,mapmaker,DEADR_DEAD_RIVER_W,CAPIT_INNER_TENEME,Deadriver,Capital,15.95,5.5,6.5,on_foot,7,2034-04-30T13:00:00,False,True
282,3,trav_0282,mapmaker,CAPIT_INNER_TENEME,MIRAD_TOWER_LEVEL_,Capital,Mirado,21.65,5.5,7.0,on_foot,7,2034-04-30T13:00:00,False,True
282,4,trav_0282,mapmaker,MIRAD_TOWER_LEVEL_,CAPIT_CAPITAL_TRAI,Mirado,Capital,23.53,5.0,7.0,unknown,12,2034-05-05T17:00:00,False,True
282,5,trav_0282,mapmaker,CAPIT_CAPITAL_TRAI,YELLE_TRAP_FIELDS_,Capital,Yeller,20.79,5.5,4.5,on_foot,13,2034-05-06T23:00:00,True,False
282,6,trav_0282,mapmaker,YELLE_TRAP_FIELDS_,DEADR_BROKEN_DEADR,Yeller,Deadriver,15.92,7.0,7.0,on_foot,18,2034-05-11T01:00:00,True,True
283,0,trav_0283,trader,YELLE_YELLER_QUARR,DEADR_FERRYMANS_DO,Yeller,Deadriver,18.15,7.0,8.0,cart,4,2036-01-22T08:00:00,True,True
283,1,trav_0283,trader,DEADR_FERRYMANS_DO,MIRAD_MIRADO_GATE_,Deadriver,Mirado,15.74,4.5,9.0,cart,4,2036-01-22T13:00:00,False,True
283,2,trav_0283,trader,MIRAD_MIRADO_GATE_,NORTH_COLLAPSED_CH,Mirado,Northo,18.62,4.5,8.5,truck,4,2036-01-22T14:00:00,False,True
283,3,trav_0283,trader,NORTH_COLLAPSED_CH,DEADR_DEAD_RIVER_W,Northo,Deadriver,19.11,5.5,8.5,cart,7,2036-01-25T22:00:00,False,True
283,4,trav_0283,trader,DEADR_DEAD_RIVER_W,MIRAD_MIRADO_STICK,Deadriver,Mirado,17.43,5.5,8.5,truck,11,2036-01-29T02:00:00,True,True
283,5,trav_0283,trader,MIRAD_MIRADO_STICK,CAPIT_SENATE_SQUAR,Mirado,Capital,24.53,4.0,7.5,truck,16,2036-02-03T03:00:00,False,True
284,0,trav_0284,novice,CAPIT_KACHOT_CARDH,NORTH_TRIAL_FIELD_,Capital,Northo,22.36,4.0,6.5,pilgrim_bus,1,2035-12-16T05:00:00,False,True
284,1,trav_0284,novice,NORTH_TRIAL_FIELD_,CAPIT_CAPITAL_TRAI,Northo,Capital,18.12,4.0,6.0,pilgrim_bus,2,2035-12-17T05:00:00,False,True
284,2,trav_0284,novice,CAPIT_CAPITAL_TRAI,CAPEA_CAPEAST_WALM,Capital,Capeast,20.95,3.5,3.5,on_foot,3,2035-12-18T07:00:00,False,False
284,3,trav_0284,novice,CAPEA_CAPEAST_WALM,CAPIT_CAPITAL_TRAI,Capeast,Capital,15.57,3.5,3.5,on_foot,3,2035-12-18T10:00:00,False,False
285,0,trav_0285,trader,DENSM_DENSMOK_BUS_,CAPIT_CITY_WALL_QU,Densmok,Capital,14.69,3.5,4.5,cart,2,2035-09-11T06:00:00,False,False
285,1,trav_0285,trader,CAPIT_CITY_WALL_QU,YELLE_STALL_TOWN_B,Capital,Yeller,24.61,5.0,5.5,cart,3,2035-09-12T07:00:00,True,False
285,2,trav_0285,trader,YELLE_STALL_TOWN_B,YELLE_STALL_TOWN_B,Yeller,Yeller,11.73,6.0,5.0,cart,3,2035-09-12T08:00:00,True,False
285,3,trav_0285,trader,YELLE_STALL_TOWN_B,CAPIT_SENATE_SQUAR,Yeller,Capital,15.39,4.5,6.0,truck,5,2035-09-14T12:00:00,True,False
285,4,trav_0285,trader,CAPIT_SENATE_SQUAR,CAPIT_CAPITAL_TRAI,Capital,Capital,5.8,3.5,5.5,tram,5,2035-09-14T20:00:00,False,False
285,5,trav_0285,trader,CAPIT_CAPITAL_TRAI,DEADR_FERRYMANS_DO,Capital,Deadriver,18.37,4.5,6.5,cart,9,2035-09-18T23:00:00,True,True
285,6,trav_0285,trader,DEADR_FERRYMANS_DO,YELLE_YELLER_GUIDE,Deadriver,Yeller,22.54,4.0,7.0,cart,11,2035-09-20T04:00:00,True,True
285,7,trav_0285,trader,YELLE_YELLER_GUIDE,YELLE_OLD_ROPE_BRI,Yeller,Yeller,7.19,5.5,6.0,on_foot,15,2035-09-24T12:00:00,True,False
285,8,trav_0285,trader,YELLE_OLD_ROPE_BRI,YELLE_YELLER_GUIDE,Yeller,Yeller,9.8,5.5,6.0,on_foot,17,2035-09-26T20:00:00,True,False
285,9,trav_0285,trader,YELLE_YELLER_GUIDE,DEADR_DEAD_RIVER_W,Yeller,Deadriver,21.63,4.5,7.0,truck,21,2035-09-30T22:00:00,True,True
285,10,trav_0285,trader,DEADR_DEAD_RIVER_W,MIRAD_MIRADO_STICK,Deadriver,Mirado,15.75,5.5,8.5,cart,27,2035-10-06T00:00:00,False,True
286,0,trav_0286,senator,CAPIT_CITY_WALL_QU,CAPEA_CAPEAST_ARTE,Capital,Capeast,21.94,4.0,4.5,motorcade,2,2037-06-07T00:00:00,False,False
286,1,trav_0286,senator,CAPEA_CAPEAST_ARTE,DEADR_BROKEN_DEADR,Capeast,Deadriver,14.82,5.5,6.0,motorcade,7,2037-06-12T08:00:00,False,True
287,0,trav_0287,teen,CAPEA_CAPEAST_ARTE,DENSM_OLD_QUARRY_R,Capeast,Densmok,15.36,4.0,3.0,bus,5,2034-03-18T02:00:00,False,False
287,1,trav_0287,teen,DENSM_OLD_QUARRY_R,CAPIT_KACHOT_CARDH,Densmok,Capital,18.88,4.0,4.0,car,10,2034-03-23T06:00:00,False,False
287,2,trav_0287,teen,CAPIT_KACHOT_CARDH,DENSM_SMOKELINE_IN,Capital,Densmok,14.12,4.5,4.0,car,10,2034-03-23T14:00:00,False,False
287,3,trav_0287,teen,DENSM_SMOKELINE_IN,CAPEA_CAPEAST_STRI,Densmok,Capeast,19.77,4.5,3.5,bus,15,2034-03-28T21:00:00,False,False
287,4,trav_0287,teen,CAPEA_CAPEAST_STRI,CAPIT_OUTER_ARCHIV,Capeast,Capital,21.26,3.0,5.0,truck,17,2034-03-30T22:00:00,False,False
287,5,trav_0287,teen,CAPIT_OUTER_ARCHIV,DEADR_DEAD_RIVER_E,Capital,Deadriver,22.17,4.0,7.5,truck,21,2034-04-03T00:00:00,True,True
288,0,trav_0288,trader,DENSM_DENSMOK_BUS_,YELLE_YELLER_GUIDE,Densmok,Yeller,20.64,3.0,4.0,cart,4,2031-02-28T05:00:00,True,False
288,1,trav_0288,trader,YELLE_YELLER_GUIDE,YELLE_STALL_TOWN_W,Yeller,Yeller,10.56,4.0,5.0,cart,9,2031-03-05T12:00:00,True,False
288,2,trav_0288,trader,YELLE_STALL_TOWN_W,CAPIT_KACHOT_CARDH,Yeller,Capital,18.64,4.5,5.0,truck,14,2031-03-10T13:00:00,True,False
288,3,trav_0288,trader,CAPIT_KACHOT_CARDH,CAPEA_DEAD_RIVER_O,Capital,Capeast,23.27,3.5,5.5,truck,19,2031-03-15T17:00:00,False,False
