event_id,coder_id,event_year,event_type,event_description,previous_stage,subsequent_stage,is_turning_point
NW-9944-901-8821,NW-9944,901,recognition,Recognition received: commendation,early,early,False
NW-9944-901-4253,NW-9944,901,project_completion,Project completed: major success,early,early,False
NW-9944-901-3156,NW-9944,901,project_completion,Project completed: exceptional quality,early,early,False
NW-9944-902-7071,NW-9944,902,project_completion,Project completed: minor success,early,early,False
NW-9944-902-2631,NW-9944,902,promotion,Promoted: lead to director,early,early,False
NW-9944-902-7353,NW-9944,902,project_completion,Project completed: minor success,early,early,False
NW-9944-903-7477,NW-9944,903,project_completion,Project completed: major success,early,early,False
NW-9944-903-3594,NW-9944,903,project_completion,Project completed: exceptional quality,early,early,False
NW-9944-903-5655,NW-9944,903,recognition,Recognition received: commendation,early,early,False
NW-9944-904-7221,NW-9944,904,project_completion,Project completed: on time,early,early,False
NW-9944-904-8875,NW-9944,904,promotion,Promoted: special recognition,early,early,True
NW-9944-904-1401,NW-9944,904,promotion,Promoted: special recognition,early,early,True
NW-9944-905-8331,NW-9944,905,promotion,Promoted: lead to director,early,early,False
NW-9944-906-8895,NW-9944,906,project_failure,Project outcome: delivered poorly,mid,mid,False
NW-9944-906-7961,NW-9944,906,project_failure,Project outcome: delivered poorly,mid,mid,True
NW-9944-907-5198,NW-9944,907,extended_leave,Extended leave: personal,mid,post,True
NW-9944-907-5644,NW-9944,907,project_completion,Project completed: minor success,mid,mid,False
NW-9944-908-2705,NW-9944,908,extended_leave,Extended leave: burnout,mid,mid,False
NW-9944-909-2013,NW-9944,909,project_completion,Project completed: delayed but completed,mid,mid,True
NW-9944-910-3765,NW-9944,910,project_completion,Project completed: on time,mid,mid,False
IM-4110-883-8765,IM-4110,883,education,Educational activity: self study,early,early,False
IM-4110-883-4459,IM-4110,883,education,Educational activity: self study,early,early,False
IM-4110-884-9246,IM-4110,884,education,Educational activity: degree,early,early,False
IM-4110-884-4034,IM-4110,884,education,Educational activity: conference,early,early,True
IM-4110-885-3102,IM-4110,885,education,Educational activity: certification,early,early,False
IM-4110-886-8685,IM-4110,886,education,Educational activity: degree,early,early,False
IM-4110-887-9492,IM-4110,887,education,Educational activity: conference,early,early,False
IM-4110-887-9859,IM-4110,887,education,Educational activity: self study,early,early,False
IM-4110-888-5197,IM-4110,888,education,Educational activity: certification,early,early,False
IM-4110-890-9999,IM-4110,890,education,Educational activity: course,mid,mid,False
IM-4110-890-4077,IM-4110,890,education,Educational activity: self study,mid,mid,False
IM-4110-891-8165,IM-4110,891,education,Educational activity: certification,mid,mid,True
IM-4110-891-3535,IM-4110,891,education,Educational activity: degree,mid,mid,False
IM-4110-892-6925,IM-4110,892,education,Educational activity: self study,mid,mid,False
IM-4110-893-5850,IM-4110,893,education,Educational activity: conference,mid,mid,False
IM-4110-893-2627,IM-4110,893,job_change,Changed positions: involuntary departure,mid,mid,False
IM-4110-894-5704,IM-4110,894,education,Educational activity: workshop,mid,mid,False
IM-4110-894-9792,IM-4110,894,education,Educational activity: self study,mid,mid,False
IM-4110-895-7496,IM-4110,895,education,Educational activity: self study,mid,mid,False
IM-4110-895-4279,IM-4110,895,job_change,Changed positions: involuntary departure,mid,mid,False
IM-4110-896-9943,IM-4110,896,education,Educational activity: self study,late,late,False
IM-4110-896-7945,IM-4110,896,education,Educational activity: self study,late,late,False
IM-4110-897-7178,IM-4110,897,project_completion,Project completed: minor success,late,late,False
IM-4110-898-1288,IM-4110,898,education,Educational activity: conference,late,late,True
IM-4110-899-3028,IM-4110,899,project_completion,Project completed: on time,late,late,False
IM-4110-900-9067,IM-4110,900,education,Educational activity: self study,late,late,False
IM-4110-900-8305,IM-4110,900,project_completion,Project completed: delayed but completed,late,late,False
IM-4110-901-4492,IM-4110,901,project_completion,Project completed: delayed but completed,late,late,False
IM-4110-902-4784,IM-4110,902,education,Educational activity: self study,late,late,True
IM-4110-903-3953,IM-4110,903,education,Educational activity: course,late,late,False
IM-4110-903-7506,IM-4110,903,education,Educational activity: conference,late,late,False
IM-4110-904-5808,IM-4110,904,education,Educational activity: conference,late,late,False
IM-4110-905-3803,IM-4110,905,education,Educational activity: course,late,late,False
IM-4110-906-9868,IM-4110,906,project_completion,Project completed: minor success,late,late,False
IM-4110-907-1470,IM-4110,907,education,Educational activity: course,late,late,False
IM-4110-908-1168,IM-4110,908,education,Educational activity: certification,late,late,False
IM-4110-909-5425,IM-4110,909,education,Educational activity: degree,late,late,False
IM-4110-910-4320,IM-4110,910,project_completion,Project completed: delayed but completed,late,late,True
IM-4110-911-3823,IM-4110,911,education,Educational activity: certification,late,late,False
CD-8609-894-2227,CD-8609,894,project_completion,Project completed: on time,early,early,False
CD-8609-894-9365,CD-8609,894,recognition,Recognition received: patent,early,early,True
CD-8609-894-4911,CD-8609,894,promotion,Promoted: mid to senior,early,early,True
CD-8609-895-9438,CD-8609,895,promotion,Promoted: junior to mid,early,early,False
CD-8609-895-5375,CD-8609,895,promotion,Promoted: senior to lead,early,early,False
CD-8609-895-6670,CD-8609,895,recognition,Recognition received: commendation,early,early,True
CD-8609-895-3786,CD-8609,895,promotion,Promoted: special recognition,early,early,True
CD-8609-896-4130,CD-8609,896,project_completion,Project completed: on time,early,early,False
CD-8609-896-1243,CD-8609,896,project_completion,Project completed: exceptional quality,early,early,False
CD-8609-897-3752,CD-8609,897,project_completion,Project completed: on time,early,early,False
CD-8609-897-3709,CD-8609,897,promotion,Promoted: senior to lead,early,early,True
CD-8609-897-4501,CD-8609,897,project_completion,Project completed: major success,early,early,False
CD-8609-898-5261,CD-8609,898,project_completion,Project completed: major success,early,early,True
CD-8609-898-7863,CD-8609,898,promotion,Promoted: lead to director,early,early,False
CD-8609-899-8005,CD-8609,899,project_completion,Project completed: minor success,early,early,False
CD-8609-899-8783,CD-8609,899,recognition,Recognition received: industry recognition,early,early,False
CD-8609-899-8829,CD-8609,899,project_completion,Project completed: major success,early,early,False
CD-8609-900-4383,CD-8609,900,project_completion,Project completed: exceptional quality,mid,mid,False
CD-8609-900-6822,CD-8609,900,extended_leave,Extended leave: personal,mid,mid,False
CD-8609-900-7868,CD-8609,900,extended_leave,Extended leave: family,mid,post,True
CD-8609-901-2611,CD-8609,901,extended_leave,Extended leave: illness,mid,mid,False
CD-8609-903-2676,CD-8609,903,project_completion,Project completed: delayed but completed,mid,mid,False
CD-8609-903-4212,CD-8609,903,project_completion,Project completed: on time,mid,mid,False
CD-8609-906-2243,CD-8609,906,project_failure,Project outcome: scope failure,mid,mid,False
CD-8609-907-5550,CD-8609,907,job_change,Changed positions: voluntary departure,late,late,False
CD-8609-908-2515,CD-8609,908,job_change,Changed positions: voluntary departure,late,late,True
CD-8609-909-8912,CD-8609,909,job_change,Changed positions: involuntary departure,late,late,False
SY-6779-898-2272,SY-6779,898,education,Educational activity: degree,early,early,False
SY-6779-899-5500,SY-6779,899,project_completion,Project completed: minor success,early,early,False
SY-6779-904-4764,SY-6779,904,education,Educational activity: conference,mid,mid,True
SY-6779-905-6458,SY-6779,905,job_change,Changed positions: internal transfer,mid,mid,True
SY-6779-906-2776,SY-6779,906,education,Educational activity: degree,mid,mid,False
SY-6779-907-7367,SY-6779,907,education,Educational activity: course,mid,mid,False
AN-3076-891-5404,AN-3076,891,education,Educational activity: degree,early,early,True
AN-3076-892-3608,AN-3076,892,project_completion,Project completed: delayed but completed,early,early,False
AN-3076-893-9374,AN-3076,893,project_completion,Project completed: major success,early,early,False
AN-3076-895-7962,AN-3076,895,education,Educational activity: self study,early,early,False
AN-3076-898-6942,AN-3076,898,job_change,Changed positions: internal transfer,mid,mid,True
AN-3076-900-1435,AN-3076,900,education,Educational activity: conference,mid,mid,False
AN-3076-901-3866,AN-3076,901,education,Educational activity: workshop,mid,mid,False
AN-3076-902-7776,AN-3076,902,education,Educational activity: self study,mid,mid,False
AN-3076-905-2287,AN-3076,905,recognition,Recognition received: patent,late,post,True
AN-3076-907-3656,AN-3076,907,recognition,Recognition received: publication,late,late,False
AN-3076-909-6807,AN-3076,909,promotion,Promoted: special recognition,late,post,True
AN-3076-910-8471,AN-3076,910,recognition,Recognition received: publication,late,post,True
BD-5073-888-5141,BD-5073,888,education,Educational activity: degree,early,early,True
BD-5073-889-1498,BD-5073,889,education,Educational activity: self study,early,early,True
BD-5073-889-5863,BD-5073,889,education,Educational activity: course,early,early,False
BD-5073-890-7956,BD-5073,890,education,Educational activity: workshop,early,early,True
BD-5073-890-9189,BD-5073,890,education,Educational activity: conference,early,early,False
BD-5073-891-8850,BD-5073,891,education,Educational activity: self study,early,early,False
BD-5073-892-9040,BD-5073,892,education,Educational activity: degree,early,early,False
BD-5073-893-2421,BD-5073,893,education,Educational activity: conference,early,early,True
BD-5073-893-8706,BD-5073,893,education,Educational activity: workshop,early,early,True
BD-5073-894-2800,BD-5073,894,education,Educational activity: course,mid,mid,False
BD-5073-895-5174,BD-5073,895,education,Educational activity: degree,mid,mid,False
BD-5073-895-6769,BD-5073,895,education,Educational activity: workshop,mid,mid,False
BD-5073-896-5604,BD-5073,896,education,Educational activity: workshop,mid,mid,False
BD-5073-896-1687,BD-5073,896,job_change,Changed positions: voluntary departure,mid,mid,True
BD-5073-897-3300,BD-5073,897,education,Educational activity: course,mid,mid,False
BD-5073-897-5903,BD-5073,897,education,Educational activity: degree,mid,mid,False
BD-5073-898-6969,BD-5073,898,education,Educational activity: conference,mid,mid,False
BD-5073-898-8462,BD-5073,898,education,Educational activity: course,mid,mid,False
BD-5073-899-1118,BD-5073,899,education,Educational activity: workshop,mid,mid,False
BD-5073-900-9796,BD-5073,900,education,Educational activity: conference,mid,mid,False
BD-5073-900-7089,BD-5073,900,job_change,Changed positions: voluntary departure,mid,mid,True
BD-5073-901-7691,BD-5073,901,education,Educational activity: self study,late,late,False
BD-5073-901-6464,BD-5073,901,project_completion,Project completed: minor success,late,late,True
BD-5073-901-1906,BD-5073,901,project_completion,Project completed: delayed but completed,late,late,True
BD-5073-902-4335,BD-5073,902,education,Educational activity: conference,late,late,False
BD-5073-903-2976,BD-5073,903,education,Educational activity: degree,late,late,False
BD-5073-904-3837,BD-5073,904,education,Educational activity: workshop,late,late,False
BD-5073-905-8616,BD-5073,905,education,Educational activity: degree,late,late,False
BD-5073-905-1242,BD-5073,905,education,Educational activity: degree,late,late,False
BD-5073-906-3006,BD-5073,906,education,Educational activity: conference,late,late,False
